Time	ObsPoint	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	
0.277158	0	-99999	0	0.147458	0	0.0254627	0	6.74154e-012	0	0.172167	0	0	0	0.284091	0.53986	0	0.23007	0	-2.98765	0	0.995882	0	1	5.00116	0	0	0	0.25	0.25	1581	-1.34611e-066	0.349981	-0.207913	-2.83984e-006	2.22973e-066	2.22962e-066	0.765811	
0.285969	0	-99999	0	0.147458	0	0.0254627	0	6.74154e-012	0	0.172167	0	0	0	0.284091	0.53986	0	0.23007	0	-2.98765	0	0.995882	0	1	5.00116	0	0	0	0.25	0.25	1581	-2.78963e-066	0.349981	-0.207913	-2.83984e-006	3.54165e-066	3.5483e-066	0.765811	
0.295817	0	-99999	0	0.147458	0	0.0254627	0	6.74154e-012	0	0.172167	0	0	0	0.284091	0.53986	0	0.23007	0	-2.98765	0	0.995882	0	1	5.00116	0	0	0	0.25	0.25	1581	-4.03337e-066	0.349981	-0.207913	-2.83984e-006	5.09997e-066	5.11906e-066	0.765811	
0.3	0	-99999	0	0.147458	0	0.0254627	0	6.74154e-012	0	0.172167	0	0	0	0.284091	0.53986	0	0.23007	0	-2.98765	0	0.995882	0	1	5.00116	0	0	0	0.25	0.25	1581	-4.66049e-066	0.349981	-0.207913	-2.83984e-006	5.70003e-066	5.72517e-066	0.765811	
0.300018	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-4.67387e-066	0.349443	-0.207913	-2.83984e-006	-2.84516e-068	-2.84558e-068	0.765273	
0.300018	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-4.68407e-066	0.349442	-0.207913	-2.83984e-006	-4.25836e-068	-4.25313e-068	0.765273	
0.300019	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-4.64711e-066	0.349442	-0.207913	-2.83984e-006	-7.06265e-068	-7.05521e-068	0.765273	
0.300021	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-4.25061e-066	0.349442	-0.207913	-2.83984e-006	-1.51518e-067	-1.51868e-067	0.765273	
0.300024	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-3.0018e-066	0.349442	-0.207913	-2.83984e-006	-2.98083e-067	-3.00128e-067	0.765273	
0.300028	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.93073e-067	0.349442	-0.207913	-2.83984e-006	-5.73936e-067	-5.80013e-067	0.765273	
0.300035	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	5.02512e-066	0.349443	-0.207913	-2.83984e-006	-1.05992e-066	-1.07365e-066	0.765273	
0.30005	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	1.52023e-065	0.349443	-0.207913	-2.83984e-006	-1.99808e-066	-2.02702e-066	0.765273	
0.300074	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	2.65957e-065	0.349443	-0.207913	-2.83984e-006	-3.0631e-066	-3.10952e-066	0.765273	
0.30011	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	3.71241e-065	0.349442	-0.207913	-2.83984e-006	-4.09019e-066	-4.15344e-066	0.765273	
0.300166	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	4.6272e-065	0.349442	-0.207913	-2.83984e-006	-5.06713e-066	-5.14629e-066	0.765273	
0.300258	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	5.22071e-065	0.349442	-0.207913	-2.83984e-006	-5.88029e-066	-5.97256e-066	0.765273	
0.300377	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	5.32452e-065	0.349442	-0.207913	-2.83984e-006	-6.34553e-066	-6.44527e-066	0.765273	
0.300497	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	5.30833e-065	0.349442	-0.207913	-2.83984e-006	-6.70626e-066	-6.81186e-066	0.765273	
0.300617	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	5.42407e-065	0.349442	-0.207913	-2.83984e-006	-7.19177e-066	-7.30536e-066	0.765273	
0.300737	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	5.69195e-065	0.349442	-0.207913	-2.83984e-006	-7.83167e-066	-7.95582e-066	0.765273	
0.300856	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	6.05458e-065	0.349442	-0.207913	-2.83984e-006	-8.58502e-066	-8.7216e-066	0.765273	
0.300985	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	6.38233e-065	0.349442	-0.207913	-2.83984e-006	-9.37145e-066	-9.52102e-066	0.765273	
0.301126	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	6.50519e-065	0.349442	-0.207913	-2.83984e-006	-1.00529e-065	-1.02138e-065	0.765273	
0.301282	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	6.27924e-065	0.349442	-0.207913	-2.83984e-006	-1.04943e-065	-1.06626e-065	0.765273	
0.301451	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	5.65954e-065	0.349442	-0.207913	-2.83984e-006	-1.06247e-065	-1.07954e-065	0.765273	
0.301632	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	4.67499e-065	0.349442	-0.207913	-2.83984e-006	-1.04356e-065	-1.06035e-065	0.765273	
0.301827	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	3.34426e-065	0.349442	-0.207913	-2.83984e-006	-9.91375e-066	-1.00737e-065	0.765273	
0.302039	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	1.62553e-065	0.349442	-0.207913	-2.83984e-006	-8.98971e-066	-9.13513e-066	0.765273	
0.302274	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-5.65737e-066	0.349442	-0.207913	-2.83984e-006	-7.53721e-066	-7.6597e-066	0.765273	
0.302538	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-3.29217e-065	0.349442	-0.207913	-2.83984e-006	-5.41553e-066	-5.50438e-066	0.765273	
0.302837	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-6.51713e-065	0.349442	-0.207913	-2.83984e-006	-2.53079e-066	-2.57386e-066	0.765273	
0.303178	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.00568e-064	0.349442	-0.207913	-2.83984e-006	1.11789e-066	1.13268e-066	0.765273	
0.303569	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.35516e-064	0.349442	-0.207913	-2.83984e-006	5.39729e-066	5.47967e-066	0.765273	
0.304018	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.64752e-064	0.349442	-0.207913	-2.83984e-006	1.00151e-065	1.01699e-065	0.765273	
0.304528	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.8118e-064	0.349442	-0.207913	-2.83984e-006	1.43755e-065	1.45978e-065	0.765273	
0.305084	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.78912e-064	0.349442	-0.207913	-2.83984e-006	1.76877e-065	1.796e-065	0.765273	
0.30569	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.57374e-064	0.349442	-0.207913	-2.83984e-006	1.95538e-065	1.98526e-065	0.765273	
0.306355	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.19944e-064	0.349442	-0.207913	-2.83984e-006	1.98322e-065	2.01322e-065	0.765273	
0.307088	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-7.27581e-065	0.349442	-0.207913	-2.83984e-006	1.85945e-065	1.88725e-065	0.765273	
0.307905	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-2.33671e-065	0.349442	-0.207913	-2.83984e-006	1.60729e-065	1.63105e-065	0.765273	
0.308818	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	1.94128e-065	0.349442	-0.207913	-2.83984e-006	1.26594e-065	1.28452e-065	0.765273	
0.309834	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	4.64648e-065	0.349442	-0.207913	-2.83984e-006	8.95249e-066	9.08544e-066	0.765273	
0.310969	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	4.99501e-065	0.349442	-0.207913	-2.83984e-006	5.71403e-066	5.8052e-066	0.765273	
0.312237	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	2.5119e-065	0.349442	-0.207913	-2.83984e-006	3.80998e-066	3.88356e-066	0.765273	
0.313636	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-2.5519e-065	0.349442	-0.207913	-2.83984e-006	3.94359e-066	4.03276e-066	0.765273	
0.315187	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-9.17413e-065	0.349442	-0.207913	-2.83984e-006	6.39156e-066	6.53051e-066	0.765273	
0.316922	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.56171e-064	0.349442	-0.207913	-2.83984e-006	1.09158e-065	1.11302e-065	0.765273	
0.318884	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.98045e-064	0.349442	-0.207913	-2.83984e-006	1.67834e-065	1.70819e-065	0.765273	
0.321123	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.99862e-064	0.349442	-0.207913	-2.83984e-006	2.30729e-065	2.34458e-065	0.765273	
0.323681	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.64207e-064	0.349442	-0.207913	-2.83984e-006	2.94527e-065	2.98871e-065	0.765273	
0.326537	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.25452e-064	0.349442	-0.207913	-2.83984e-006	3.70173e-065	3.75307e-065	0.765273	
0.329657	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.3506e-064	0.349442	-0.207913	-2.83984e-006	4.84092e-065	4.90817e-065	0.765273	
0.333077	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-2.29667e-064	0.349442	-0.207913	-2.83984e-006	6.64312e-065	6.7406e-065	0.765273	
0.336868	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-4.09883e-064	0.349442	-0.207913	-2.83984e-006	9.16653e-065	9.31006e-065	0.765273	
0.341125	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-6.33681e-064	0.349442	-0.207913	-2.83984e-006	1.20495e-064	1.22472e-064	0.765273	
0.345898	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-8.30151e-064	0.349442	-0.207913	-2.83984e-006	1.45382e-064	1.47812e-064	0.765273	
0.351178	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-9.55552e-064	0.349442	-0.207913	-2.83984e-006	1.61204e-064	1.63855e-064	0.765273	
0.357012	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.06423e-063	0.349442	-0.207913	-2.83984e-006	1.74571e-064	1.77291e-064	0.765273	
0.363484	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.31647e-063	0.349442	-0.207913	-2.83984e-006	2.05487e-064	2.08504e-064	0.765273	
0.370697	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-1.89166e-063	0.349442	-0.207913	-2.83984e-006	2.74633e-064	2.78662e-064	0.765273	
0.378733	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-2.8485e-063	0.349442	-0.207913	-2.83984e-006	3.77225e-064	3.8308e-064	0.765273	
0.387692	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-4.12451e-063	0.349442	-0.207913	-2.83984e-006	4.67102e-064	4.74914e-064	0.765273	
0.39769	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-5.83266e-063	0.349442	-0.207913	-2.83984e-006	4.84991e-064	4.93774e-064	0.765273	
0.4	0	-99999	0	0.147435	0	0.0254381	0	6.74261e-012	0	0.172028	0	0	0	0.283904	0.539944	0	0.230028	0	-2.98591	0	0.995302	0	1	5.00174	0	0	0	0.25	0.25	1581	-6.2868e-063	0.349442	-0.207913	-2.83984e-006	4.74144e-064	4.82899e-064	0.765273	
0.400007	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-6.28201e-063	0.348905	-0.207913	-2.83984e-006	-3.27381e-066	-3.32685e-066	0.764736	
0.400007	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-6.27508e-063	0.348905	-0.207913	-2.83984e-006	-5.67757e-066	-5.76776e-066	0.764736	
0.400008	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-6.25758e-063	0.348905	-0.207913	-2.83984e-006	-9.84227e-066	-9.99689e-066	0.764736	
0.400009	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-6.18193e-063	0.348905	-0.207913	-2.83984e-006	-1.98941e-065	-2.02045e-065	0.764736	
0.40001	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-6.01835e-063	0.348905	-0.207913	-2.83984e-006	-2.96725e-065	-3.01343e-065	0.764736	
0.400013	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-5.68686e-063	0.348905	-0.207913	-2.83984e-006	-4.04979e-065	-4.11265e-065	0.764736	
0.400017	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-5.10942e-063	0.348905	-0.207913	-2.83984e-006	-5.43478e-065	-5.51877e-065	0.764736	
0.400027	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-4.03267e-063	0.348905	-0.207913	-2.83984e-006	-7.75614e-065	-7.87527e-065	0.764736	
0.400044	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-2.92373e-063	0.348905	-0.207913	-2.83984e-006	-1.01783e-064	-1.03338e-064	0.764736	
0.40007	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-2.00347e-063	0.348905	-0.207913	-2.83984e-006	-1.24576e-064	-1.26473e-064	0.764736	
0.400112	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-1.28081e-063	0.348905	-0.207913	-2.83984e-006	-1.4678e-064	-1.49011e-064	0.764736	
0.400191	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-8.47999e-064	0.348905	-0.207913	-2.83984e-006	-1.67327e-064	-1.69866e-064	0.764736	
0.400319	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-9.3941e-064	0.348905	-0.207913	-2.83984e-006	-1.78631e-064	-1.81335e-064	0.764736	
0.400447	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-1.10261e-063	0.348905	-0.207913	-2.83984e-006	-1.85061e-064	-1.87856e-064	0.764736	
0.400575	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-1.02062e-063	0.348905	-0.207913	-2.83984e-006	-1.95981e-064	-1.98935e-064	0.764736	
0.400703	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-7.02981e-064	0.348905	-0.207913	-2.83984e-006	-2.126e-064	-2.15798e-064	0.764736	
0.400831	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-2.4927e-064	0.348905	-0.207913	-2.83984e-006	-2.33293e-064	-2.36796e-064	0.764736	
0.400959	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	2.61653e-064	0.348905	-0.207913	-2.83984e-006	-2.56452e-064	-2.60296e-064	0.764736	
0.401096	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	7.31966e-064	0.348905	-0.207913	-2.83984e-006	-2.80698e-064	-2.84898e-064	0.764736	
0.401247	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	1.01489e-063	0.348905	-0.207913	-2.83984e-006	-3.03236e-064	-3.07763e-064	0.764736	
0.401414	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	9.7909e-064	0.348905	-0.207913	-2.83984e-006	-3.20966e-064	-3.25745e-064	0.764736	
0.401595	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	5.77683e-064	0.348905	-0.207913	-2.83984e-006	-3.32042e-064	-3.3697e-064	0.764736	
0.401789	0	-99999	0	0.147411	0	0.0254136	0	6.74369e-012	0	0.171889	0	0	0	0.283717	0.540027	0	0.229987	0	-2.98417	0	0.994723	0	1	5.00232	0	0	0	0.25	0.25	1581	-1.76169e-064	0.348905	-0.207913	-2.83984e-006	-3.3585e-064	-3.40816e-064	0.764736	
