x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
0.698499	0.341755	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	944	-3.13183e-010	8.34022	-0.207906	-9.88226e-005	-9.58198e-011	-3.48431e-011	8.75613	-7.12722e-011	
0.720905	0.246836	-99999	0	0.231189	4.99326e-018	0.503438	0	4.29993e-012	1.15781e-018	2.17117	2.22366e-017	1.82797e-020	5.62671e-027	3.04197	0.29502	1.84196e-014	0.35249	0	-27.3332	1.84481e-014	9.11103	0	1	5.72933	100	0	0	0.25	0.25	945	-4.1841e-011	8.34022	-0.207906	-9.8824e-005	-1.2525e-011	-2.6917e-012	8.75613	-9.65543e-012	
0.682083	0.703557	-99999	0	0.231191	3.39842e-016	0.503477	0	4.29988e-012	7.88016e-017	2.17131	1.51371e-015	5.76369e-015	1.77411e-021	3.04217	0.295015	1.25366e-012	0.352493	0	-27.335	1.27288e-012	9.11162	0	1	5.72934	100	0	0	0.25	0.25	946	-0.00011932	8.34076	-0.207887	-9.88648e-005	-1.78455e-005	-4.73829e-006	8.75666	-1.30618e-005	
0.680953	0.119901	-99999	0	0.231189	5.51088e-020	0.503438	0	4.29993e-012	1.27783e-020	2.17117	2.45418e-019	2.45742e-026	7.56423e-033	3.04197	0.29502	2.03291e-016	0.35249	0	-27.3332	2.03604e-016	9.11103	0	1	5.72933	100	0	0	0.25	0.25	947	-3.45891e-010	8.34022	-0.207906	-9.8823e-005	-1.031e-010	-3.30818e-011	8.75613	-7.11033e-011	
1.35343	0.554512	-99999	6.23962e-012	0.232812	2.80369e-017	0.528926	4.34925e-012	4.26995e-012	6.54668e-018	2.26519	1.40802e-016	3.49629e-018	1.06825e-024	3.17503	0.291571	1.04384e-013	0.354215	6.23962e-012	-28.4952	1.0457e-013	9.49838	4.34925e-012	1	5.73329	100	0	0	0.25	0.25	948	4.17737e-011	8.73903	-0.207905	-9.62903e-005	6.20496e-012	-2.1414e-012	9.15494	4.35792e-012	
0.703317	0.157855	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	949	-7.15583e-011	8.34022	-0.207906	-9.88211e-005	-2.11267e-011	-7.84847e-012	8.75613	-1.4279e-011	
0.771054	0.967911	-99999	0.163182	0.207001	7.94706e-012	0.222443	0.100007	4.80238e-012	1.64993e-012	1.07143	4.74999e-012	0.0209281	7.51226e-009	1.43768	0.358657	2.55826e-008	0.320672	0.163182	-13.2442	0.0627843	4.51083	0.100007	1	5.66279	99.988	0	0	0.25	0.25	950	1.11609	3.96439	-0.207909	-4.37005e-005	0.166918	0.0642225	4.0853	0.102285	
0.727682	0.955888	-99999	0.188642	0.201467	9.21068e-012	0.18154	0.116516	4.93429e-012	1.86115e-012	0.898428	3.33511e-012	0.0238596	8.91946e-009	1.18937	0.376006	2.86576e-008	0.311997	0.188642	-11.0525	0.0715787	3.79457	0.116516	1	5.64042	99.984	0	0	0.25	0.25	951	1.2839	3.30947	-0.20791	-3.54062e-005	0.192016	0.0728595	3.38816	0.118588	
0.708464	0.450551	-99999	0	0.231189	3.35867e-016	0.503438	0	4.29993e-012	7.7879e-017	2.17117	1.49572e-015	5.56311e-015	1.71239e-021	3.04197	0.29502	1.23898e-012	0.35249	0	-27.3332	1.25758e-012	9.11103	0	1	5.72933	100	0	0	0.25	0.25	952	-1.17764e-010	8.34022	-0.207906	-9.88223e-005	-2.2442e-011	-9.80691e-012	8.75613	-1.61059e-011	
1.36491	0.679748	-99999	0	0.232207	1.43963e-017	0.519297	0	4.28107e-012	3.35283e-018	2.22974	6.91371e-017	4.59908e-019	1.40908e-025	3.12484	0.292851	5.34154e-014	0.353575	0	-28.057	5.35037e-014	9.35229	0	1	5.73394	100	0	0	0.25	0.25	953	-2.07032e-007	8.58136	-0.207905	-9.73209e-005	-3.09654e-008	-7.84103e-009	8.99727	-2.31338e-008	
1.43045	0.689856	-99999	0	0.231426	0	0.507091	0	4.29552e-012	0	2.18468	0	0	0	3.06108	0.294513	0	0.352743	0	-27.5001	0	9.16668	0	1	5.72995	100	0	0	0.25	0.25	954	-2.5911e-008	8.39699	-0.207906	-9.84645e-005	-3.87587e-009	-7.665e-010	8.8129	-3.12396e-009	
1.39446	0.705671	-99999	0	0.231611	2.54362e-018	0.509958	0	4.29209e-012	5.90877e-019	2.19528	1.16878e-017	2.46563e-021	7.5749e-028	3.07607	0.294119	9.4058e-015	0.352941	0	-27.631	9.42063e-015	9.21031	0	1	5.73092	100	0	0	0.25	0.25	955	-6.89615e-008	8.43994	-0.207906	-9.82051e-005	-1.03165e-008	1.96066e-011	8.85586	-1.04667e-008	
0.663444	0.239597	-99999	0	0.231189	4.20336e-016	0.503438	0	4.29993e-012	9.74652e-017	2.17117	1.87189e-015	1.09045e-014	3.35654e-021	3.04197	0.29502	1.55058e-012	0.35249	0	-27.3332	1.58568e-012	9.11103	0	1	5.72933	100	0	0	0.25	0.25	956	-2.33858e-009	8.34022	-0.207906	-9.88287e-005	-7.01699e-010	-2.39192e-010	8.75613	-4.6745e-010	
0.643052	0.0974481	-99999	0	0.231189	1.39764e-016	0.503438	0	4.29993e-012	3.24078e-017	2.17117	6.22416e-016	4.0087e-016	1.23393e-022	3.04197	0.29502	5.15576e-013	0.35249	0	-27.3332	5.17573e-013	9.11103	0	1	5.72933	100	0	0	0.25	0.25	957	-3.19568e-010	8.34022	-0.207906	-9.88214e-005	-9.65723e-011	-3.28309e-011	8.75614	-6.29919e-011	
0.650085	0.182485	-99999	9.44604e-011	0.231189	3.35555e-015	0.503438	4.16703e-011	4.29993e-012	7.78066e-016	2.17117	1.49434e-014	5.54763e-012	1.70763e-018	3.04197	0.29502	1.23783e-011	0.35249	9.44604e-011	-27.3332	2.90402e-011	9.11103	4.16703e-011	1	5.72933	100	0	0	0.25	0.25	958	3.8311e-010	8.34022	-0.207906	-9.88251e-005	1.13858e-010	2.64189e-011	8.75613	4.9872e-011	
1.27424	0.950739	-99999	0.00285928	0.230862	1.408e-012	0.498239	0.00164902	4.30602e-012	3.26017e-013	2.15179	6.11252e-012	0.000403325	1.24383e-010	3.0134	0.295769	5.18508e-009	0.352115	0.00285928	-27.0828	0.00120998	9.02934	0.00164902	1	5.72882	99.9999	0	0	0.25	0.25	959	0.0215516	8.25477	-0.207906	-9.78091e-005	0.00322318	0.00136534	8.66473	0.00185749	
0.826504	0.788247	-99999	0	0.231189	4.34366e-016	0.503442	0	4.29992e-012	1.00718e-016	2.17118	1.9344e-015	1.20334e-014	3.70401e-021	3.04199	0.29502	1.60233e-012	0.35249	0	-27.3333	1.6409e-012	9.11108	0	1	5.72933	100	0	0	0.25	0.25	960	-1.33364e-005	8.34027	-0.207904	-9.88559e-005	-1.99504e-006	-4.86883e-007	8.75618	-1.50843e-006	
0.819053	0.815533	-99999	1.64419e-005	0.231187	2.53011e-013	0.503407	9.29999e-006	4.29996e-012	5.86663e-014	2.17105	1.12657e-012	2.3779e-006	7.31954e-013	3.0418	0.295025	9.33322e-010	0.352488	1.64419e-005	-27.3317	7.13463e-006	9.11055	9.29999e-006	1	5.72933	100	0	0	0.25	0.25	961	0.000110737	8.33976	-0.207907	-9.88521e-005	1.65606e-005	7.30068e-006	8.75565	9.25057e-006	
0.795364	0.794404	-99999	2.30351e-005	0.231186	2.7679e-013	0.503396	1.36943e-005	4.29998e-012	6.41799e-014	2.17101	1.23239e-012	3.11324e-006	9.58308e-013	3.04174	0.295026	1.02104e-009	0.352487	2.30351e-005	-27.3312	9.34075e-006	9.11037	1.36943e-005	1	5.72933	100	0	0	0.25	0.25	962	0.000167653	8.33955	-0.207908	-9.88496e-005	2.5073e-005	1.0181e-005	8.75542	1.48904e-005	
1.49849	0.168516	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	963	-4.39889e-020	8.34022	-0.207906	-9.88182e-005	-8.73169e-021	-2.70799e-021	8.75613	-6.35407e-021	
1.41067	0.865012	-99999	1.96918e-005	0.231143	2.68575e-013	0.50273	1.11734e-005	4.30078e-012	6.22632e-014	2.16854	1.19196e-012	2.83827e-006	8.73839e-013	3.03825	0.295119	9.90484e-010	0.352441	1.96918e-005	-27.3007	8.5158e-006	9.10022	1.11734e-005	1	5.72896	100	0	0	0.25	0.25	964	0.000163882	8.32951	-0.207906	-9.88984e-005	2.45095e-005	1.06112e-005	8.74538	1.38945e-005	
0.711541	0.606105	-99999	7.12192e-008	0.231189	3.96873e-014	0.503438	4.33525e-008	4.29993e-012	9.20247e-015	2.17117	1.7674e-013	9.17847e-009	2.82524e-015	3.04197	0.29502	1.46402e-010	0.35249	7.12192e-008	-27.3332	2.7682e-008	9.11103	4.33525e-008	1	5.72933	100	0	0	0.25	0.25	965	4.56485e-007	8.34022	-0.207906	-9.88457e-005	6.8258e-008	2.68026e-008	8.75613	4.10971e-008	
0.658322	0.622201	-99999	0	0.231189	4.45598e-016	0.503439	0	4.29993e-012	1.03323e-016	2.17117	1.9844e-015	1.29911e-014	3.99882e-021	3.04197	0.29502	1.64377e-012	0.35249	0	-27.3332	1.68527e-012	9.11104	0	1	5.72933	100	0	0	0.25	0.25	966	-2.32584e-006	8.34023	-0.207905	-9.88487e-005	-3.48555e-007	-1.05059e-007	8.75614	-2.44001e-007	
0.70989	0.521877	-99999	0	0.231189	3.98978e-016	0.503438	0	4.29993e-012	9.25129e-017	2.17117	1.77678e-015	9.32532e-015	2.87045e-021	3.04197	0.29502	1.47179e-012	0.35249	0	-27.3332	1.50203e-012	9.11103	0	1	5.72933	100	0	0	0.25	0.25	967	1.45969e-010	8.34022	-0.207906	-9.88342e-005	-1.11436e-011	-8.24767e-012	8.75613	-2.43364e-011	
1.4125	0	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	968	2.79037e-024	8.34022	-0.207906	-9.88182e-005	7.81e-026	4.98472e-027	8.75613	6.28657e-026	
0.70405	0.0860395	-99999	0	0.231189	8.93689e-017	0.503438	0	4.29993e-012	2.07224e-017	2.17117	3.97989e-016	1.04803e-016	3.22597e-023	3.04197	0.29502	3.29673e-013	0.35249	0	-27.3332	3.30495e-013	9.11103	0	1	5.72933	100	0	0	0.25	0.25	969	-1.43558e-011	8.34022	-0.207906	-9.88197e-005	-4.32057e-012	-8.36288e-013	8.75614	-3.63901e-012	
0.744393	0.0607857	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	970	4.6767e-013	8.34022	-0.207906	-9.88183e-005	-7.63683e-014	-1.28148e-014	8.75614	-1.13876e-013	
1.34056	0.0827023	-99999	0	0.231189	0	0.503437	0	4.29993e-012	0	2.17116	0	0	0	3.04196	0.29502	0	0.35249	0	-27.3332	0	9.11102	0	1	5.72933	100	0	0	0.25	0.25	971	-2.40795e-024	8.34021	-0.207906	-9.88181e-005	-1.56343e-024	-4.20142e-025	8.75612	-1.15296e-024	
1.475	0	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11102	0	1	5.72933	100	0	0	0.25	0.25	972	-2.14518e-025	8.34022	-0.207906	-9.88182e-005	-3.88617e-025	-2.20866e-025	8.75613	-2.62827e-025	
0.728653	0.8457	-99999	0.0060482	0.230507	1.82275e-012	0.492647	0.00346825	4.31264e-012	4.21404e-013	2.13091	7.69683e-012	0.000859924	2.65743e-010	2.98259	0.296585	6.70001e-009	0.351707	0.0060482	-26.8128	0.00257978	8.94131	0.00346825	0.999999	5.72853	99.9998	0	0	0.25	0.25	973	0.0444417	8.16692	-0.207847	-9.66679e-005	0.00664654	0.00283285	8.5704	0.00381333	
1.35464	0.426142	-99999	0	0.231331	0	0.505629	0	4.29728e-012	0	2.17927	0	0	0	3.05343	0.294716	0	0.352642	0	-27.4333	0	9.14441	0	1	5.7295	100	0	0	0.25	0.25	974	4.22349e-016	8.37712	-0.207906	-9.85756e-005	-2.95698e-016	-1.00042e-016	8.79303	-1.07453e-016	
1.43238	0.387004	-99999	0	0.231192	0	0.503491	0	4.29986e-012	0	2.17136	0	0	0	3.04224	0.295013	0	0.352494	0	-27.3356	0	9.11183	0	1	5.72933	100	0	0	0.25	0.25	975	2.22427e-016	8.34118	-0.207906	-9.88133e-005	7.75705e-018	3.35182e-018	8.75709	2.9756e-018	
1.3913	0.453888	-99999	0	0.231349	0	0.505904	0	4.29695e-012	0	2.18029	0	0	0	3.05487	0.294678	0	0.352661	0	-27.4459	0	9.1486	0	1	5.72953	100	0	0	0.25	0.25	976	-1.51042e-014	8.38143	-0.207906	-9.85507e-005	-2.96543e-015	-2.93409e-016	8.79734	-1.42771e-015	
1.38851	0.396654	-99999	0	0.231209	0	0.503749	0	4.29955e-012	0	2.17232	0	0	0	3.04359	0.294977	0	0.352512	0	-27.3474	0	9.11577	0	1	5.72935	100	0	0	0.25	0.25	977	-3.97524e-017	8.34568	-0.207906	-9.87815e-005	-6.43426e-017	-9.72916e-018	8.76159	-2.34957e-017	
0.709978	0.748281	-99999	0.000121109	0.231175	4.73467e-013	0.503218	7.44021e-005	4.30018e-012	1.09778e-013	2.17035	2.10625e-012	1.55738e-005	4.79417e-012	3.04076	0.295052	1.74645e-009	0.352474	0.000121109	-27.3226	4.6723e-005	9.10758	7.44021e-005	1	5.72932	100	0	0	0.25	0.25	978	0.000862048	8.33674	-0.207927	-9.88166e-005	0.000128925	4.98036e-005	8.75247	7.91307e-005	
0.665625	1	-99999	0.257424	0.180301	1.53639e-011	0.0767175	0.166553	5.51352e-012	2.77835e-012	0.424238	6.54494e-013	0.0300191	1.36435e-008	0.516176	0.456867	4.16325e-008	0.271566	0.257424	-5.06797	0.0900575	1.83489	0.166553	1	5.53822	99.9659	0	0	0.25	0.25	979	1.73305	1.53744	-0.207911	-1.32103e-005	0.259188	0.0905667	1.51377	0.167802	
0.730644	0.478095	-99999	0	0.231189	7.23734e-017	0.503438	0	4.29993e-012	1.67816e-017	2.17117	3.22302e-016	5.56613e-017	1.71332e-023	3.04197	0.29502	2.66978e-013	0.35249	0	-27.3332	2.67557e-013	9.11103	0	1	5.72933	100	0	0	0.25	0.25	980	-5.87922e-011	8.34022	-0.207906	-9.88249e-005	-1.60962e-011	-7.65295e-012	8.75613	-1.27439e-011	
1.44247	0.154389	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	981	1.12566e-020	8.34022	-0.207906	-9.88182e-005	4.34051e-022	1.13524e-022	8.75613	3.14642e-022	
1.39813	0.819226	-99999	7.72493e-006	0.231147	1.96927e-013	0.502792	4.36532e-006	4.30071e-012	4.56539e-014	2.16877	8.74241e-013	1.11906e-006	3.44528e-013	3.03858	0.29511	7.26267e-010	0.352445	7.72493e-006	-27.3036	3.35792e-006	9.10117	4.36532e-006	1	5.72884	100	0	0	0.25	0.25	982	6.52836e-005	8.3306	-0.207906	-9.8902e-005	9.76355e-006	4.24714e-006	8.7465	5.51383e-006	
1.52071	0.843168	-99999	1.47818e-007	0.23116	5.2678e-014	0.503001	8.29268e-008	4.30046e-012	1.22132e-014	2.16955	2.34097e-013	2.14344e-008	6.59863e-015	3.03968	0.295081	1.94292e-010	0.352459	1.47818e-007	-27.3132	6.44979e-008	9.10436	8.29268e-008	1	5.72924	100	0	0	0.25	0.25	983	1.35599e-006	8.33347	-0.207906	-9.886e-005	2.02795e-007	8.84175e-008	8.74938	1.1374e-007	
0.704184	0.0414023	-99999	5.81123e-013	0.231189	1.57674e-017	0.503438	2.57278e-013	4.29993e-012	3.65605e-018	2.17117	7.02172e-017	5.75563e-019	1.77165e-025	3.04197	0.29502	5.81642e-014	0.35249	5.81123e-013	-27.3332	5.82555e-014	9.11103	2.57278e-013	1	5.72933	100	0	0	0.25	0.25	984	2.57663e-012	8.34022	-0.207906	-9.88191e-005	5.88413e-013	3.0938e-015	8.75613	2.47246e-013	
1.3912	0.0541085	-99999	0	0.231189	0	0.503437	0	4.29993e-012	0	2.17116	0	0	0	3.04196	0.29502	0	0.35249	0	-27.3331	0	9.11101	0	1	5.72933	100	0	0	0.25	0.25	985	3.16505e-023	8.34021	-0.207906	-9.88181e-005	1.31182e-024	3.32696e-025	8.75612	1.00217e-024	
1.51183	0.490541	-99999	0	0.231207	0	0.50371	0	4.2996e-012	0	2.17217	0	0	0	3.04339	0.294982	0	0.352509	0	-27.3456	0	9.11517	0	1	5.72935	100	0	0	0.25	0.25	986	5.74587e-016	8.34491	-0.207906	-9.87894e-005	2.29923e-016	-6.0168e-016	8.76082	1.12395e-015	
1.37875	0.349818	-99999	0	0.231191	0	0.503477	0	4.29988e-012	0	2.17131	0	0	0	3.04217	0.295015	0	0.352493	0	-27.335	0	9.11162	0	1	5.72933	100	0	0	0.25	0.25	987	1.76523e-017	8.34092	-0.207906	-9.88146e-005	-4.24022e-018	-1.62243e-018	8.75684	-2.10454e-018	
1.46831	0.867328	-99999	2.2699e-006	0.231153	1.30909e-013	0.502889	1.28173e-006	4.30059e-012	3.03498e-014	2.16914	5.81437e-013	3.28841e-007	1.01238e-013	3.03909	0.295097	4.82813e-010	0.352452	2.2699e-006	-27.3081	9.87006e-007	9.10266	1.28173e-006	1	5.72917	100	0	0	0.25	0.25	988	1.98122e-005	8.33188	-0.207906	-9.88795e-005	2.96303e-006	1.28942e-006	8.74778	1.67184e-006	
0.65625	0.0366555	-99999	0	0.231189	1.39911e-016	0.503438	0	4.29993e-012	3.24418e-017	2.17117	6.2307e-016	4.02136e-016	1.23782e-022	3.04197	0.29502	5.16118e-013	0.35249	0	-27.3332	5.1812e-013	9.11103	0	1	5.72933	100	0	0	0.25	0.25	989	-3.46998e-012	8.34022	-0.207906	-9.88194e-005	-1.28612e-012	-3.06588e-013	8.75614	-1.12083e-012	
1.44816	0.4834	-99999	0	0.231294	0	0.505056	0	4.29797e-012	0	2.17715	0	0	0	3.05043	0.294795	0	0.352602	0	-27.4071	0	9.13568	0	1	5.72946	100	0	0	0.25	0.25	990	3.11404e-014	8.36721	-0.207906	-9.86428e-005	1.01592e-016	2.79615e-016	8.78313	8.65668e-016	
1.38221	0.302105	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17116	0	0	0	3.04196	0.29502	0	0.35249	0	-27.3332	0	9.11102	0	1	5.72933	100	0	0	0.25	0.25	991	1.45478e-018	8.34021	-0.207906	-9.88184e-005	2.73227e-020	3.27578e-020	8.75612	-5.26784e-020	
0.596905	0.0556006	-99999	0	0.231189	6.55554e-017	0.503438	0	4.29993e-012	1.52006e-017	2.17117	2.9194e-016	4.13658e-017	1.27329e-023	3.04197	0.29502	2.41827e-013	0.35249	0	-27.3332	2.42324e-013	9.11103	0	1	5.72933	100	0	0	0.25	0.25	992	-6.70633e-011	8.34022	-0.207906	-9.88194e-005	-2.03961e-011	-4.66624e-012	8.75614	-1.53814e-011	
1.34722	0.284746	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17116	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11102	0	1	5.72933	100	0	0	0.25	0.25	993	5.68249e-019	8.34021	-0.207906	-9.88182e-005	-1.51538e-019	-3.98475e-020	8.75613	-1.08569e-019	
1.38069	0.261215	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	994	-8.3032e-020	8.34022	-0.207906	-9.88182e-005	-1.58005e-020	-1.55819e-021	8.75613	-1.43826e-020	
1.42123	0.260411	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	995	-1.26286e-020	8.34022	-0.207906	-9.88183e-005	-6.55621e-020	-4.11721e-021	8.75613	-6.46091e-020	
1.4596	0.214243	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	996	6.60087e-020	8.34022	-0.207906	-9.88183e-005	4.2099e-021	2.33753e-021	8.75613	1.18087e-021	
1.47804	0.268593	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	997	3.37683e-018	8.34022	-0.207906	-9.88183e-005	1.36158e-019	8.07416e-020	8.75614	4.47946e-020	
1.40784	0.952827	-99999	0.000118206	0.231172	4.86977e-013	0.503172	6.73695e-005	4.30024e-012	1.12909e-013	2.17018	2.16586e-012	1.69428e-005	5.21569e-012	3.04052	0.295058	1.79625e-009	0.352471	0.000118206	-27.3205	5.08303e-005	9.10688	6.73695e-005	1	5.7293	100	0	0	0.25	0.25	998	0.000955652	8.33569	-0.207906	-9.8806e-005	0.000142924	6.15374e-005	8.75133	8.13778e-005	
1.45455	0.953953	-99999	1.75564e-005	0.231185	2.5831e-013	0.503378	9.96231e-006	4.3e-012	5.98945e-014	2.17094	1.15e-012	2.53022e-006	7.78849e-013	3.04165	0.295029	9.52859e-010	0.352486	1.75564e-005	-27.3304	7.59163e-006	9.1101	9.96231e-006	1	5.72933	100	0	0	0.25	0.25	999	0.000147751	8.33921	-0.207906	-9.88338e-005	2.20971e-005	9.56674e-006	8.75508	1.25267e-005	
1.49466	0.666705	-99999	0	0.231218	0	0.503883	0	4.29939e-012	0	2.17281	0	0	0	3.0443	0.294958	0	0.352521	0	-27.3535	0	9.11781	0	1	5.72934	100	0	0	0.25	0.25	1000	-1.00294e-009	8.34763	-0.207906	-9.87754e-005	-1.501e-010	-2.63636e-011	8.76354	-1.23323e-010	
1.56875	1	-99999	3.21546e-008	0.231191	3.12601e-014	0.503474	1.82986e-008	4.29988e-012	7.24848e-015	2.1713	1.39235e-013	4.48573e-009	1.38075e-015	3.04215	0.295015	1.15317e-010	0.352492	3.21546e-008	-27.3348	1.35727e-008	9.11157	1.82986e-008	1	5.72934	100	0	0	0.25	0.25	1001	2.67716e-007	8.34077	-0.207906	-9.8823e-005	4.00383e-008	1.6865e-008	8.75669	2.27345e-008	
1.38375	0.604124	-99999	0	0.232397	3.98553e-018	0.522301	0	4.27758e-012	9.28972e-019	2.24081	1.94108e-017	9.84698e-021	3.01434e-027	3.14051	0.292449	1.48037e-014	0.353776	0	-28.1938	1.48281e-014	9.39791	0	1	5.73272	100	0	0	0.25	0.25	1002	-1.94704e-009	8.6329	-0.207905	-9.69811e-005	-2.91309e-010	-6.91932e-011	9.04881	-2.24994e-010	
1.49314	0.598472	-99999	2.58416e-012	0.231277	1.38935e-016	0.504787	1.89794e-012	4.2983e-012	3.22276e-017	2.17616	6.22762e-016	3.95428e-016	1.21669e-022	3.04903	0.294833	5.12773e-013	0.352584	2.58416e-012	-27.3948	5.14753e-013	9.13158	1.89794e-012	1	5.72946	100	0	0	0.25	0.25	1003	2.28115e-011	8.36219	-0.207906	-9.86811e-005	3.34971e-012	1.90626e-013	8.77811	2.49627e-012	
1.43651	0.630971	-99999	0	0.231575	2.85757e-018	0.509398	0	4.29276e-012	6.63703e-019	2.19321	1.30953e-017	3.4899e-021	1.07234e-027	3.07314	0.294196	1.05645e-014	0.352902	0	-27.6055	1.05812e-014	9.20179	0	1	5.73022	100	0	0	0.25	0.25	1004	-1.86389e-009	8.43379	-0.207906	-9.82314e-005	-2.78878e-010	-6.52939e-011	8.8497	-2.15157e-010	
1.42499	0.588342	-99999	0	0.231686	1.59344e-018	0.511131	0	4.2907e-012	3.70272e-019	2.19961	7.36284e-018	6.08331e-022	1.86827e-028	3.0822	0.293958	5.89474e-015	0.353021	0	-27.6846	5.90407e-015	9.22817	0	1	5.73035	100	0	0	0.25	0.25	1005	-5.68373e-011	8.4621	-0.207906	-9.80547e-005	-8.56546e-012	-2.25265e-012	8.87801	-6.95716e-012	
1.43763	0.536103	-99999	0	0.231472	0	0.507811	0	4.29466e-012	0	2.18734	0	0	0	3.06485	0.294414	0	0.352793	0	-27.533	0	9.17764	0	1	5.72978	100	0	0	0.25	0.25	1006	8.78797e-013	8.41116	-0.207906	-9.83687e-005	2.47095e-014	-5.11721e-015	8.82707	1.31776e-014	
0.71759	0.384054	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	1007	-2.42197e-010	8.34022	-0.207906	-9.88203e-005	-6.97349e-011	-2.38841e-011	8.75613	-4.8553e-011	
0.667677	0.381124	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	1008	-3.0972e-010	8.34022	-0.207906	-9.8821e-005	-1.06747e-010	-5.16968e-011	8.75613	-8.75894e-011	
0.690775	0.414249	-99999	0	0.231189	5.8076e-016	0.503438	0	4.29993e-012	1.34664e-016	2.17117	2.58631e-015	2.87612e-014	8.85304e-021	3.04197	0.29502	2.14237e-012	0.35249	0	-27.3332	2.23195e-012	9.11103	0	1	5.72933	100	0	0	0.25	0.25	1009	-1.50062e-009	8.34022	-0.207906	-9.88204e-005	-4.55002e-010	-1.3929e-010	8.75613	-3.11746e-010	
0.564506	0.410249	-99999	0	0.231189	2.70694e-016	0.503438	0	4.29993e-012	6.27671e-017	2.17117	1.20549e-015	2.91241e-015	8.96475e-022	3.04197	0.29502	9.98563e-013	0.35249	0	-27.3332	1.00884e-012	9.11103	0	1	5.72933	100	0	0	0.25	0.25	1010	-2.61208e-007	8.34022	-0.207906	-9.88269e-005	-7.8244e-008	-2.83809e-008	8.75614	-4.99842e-008	
0.612599	0.383316	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	1011	-3.9136e-008	8.34022	-0.207906	-9.88225e-005	-1.16523e-008	-3.80911e-009	8.75613	-7.90543e-009	
0.651823	0.288235	-99999	0	0.231189	3.68136e-016	0.503438	0	4.29993e-012	8.53612e-017	2.17117	1.63943e-015	7.32554e-015	2.25489e-021	3.04197	0.29502	1.35801e-012	0.35249	0	-27.3332	1.38208e-012	9.11103	0	1	5.72933	100	0	0	0.25	0.25	1012	-9.394e-009	8.34022	-0.207906	-9.88321e-005	-2.8123e-009	-1.01843e-009	8.75613	-1.82071e-009	
