x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	pe	pH	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
1.15893	0.337593	-99999	0.299111	0.126938	2.33443e-011	0.0104018	0.000110511	7.83134e-012	2.97206e-012	0.0817016	1.00891e-014	0.00350766	1.43182e-009	0.15721	0.616161	2.9771e-008	0.19192	0.299111	-1.77417	0.010523	0.601951	0.000110511	1	15.6234	99.9435	0	0	0.25	0.25	309	19.1418	0.895122	0.991539	0.0261282	-0.207913	1.89347e-009	0.299111	0.0104087	0.410593	0.000138834	
1.14118	0.341578	-99999	0.299111	0.126914	2.4028e-011	0.0103771	6.61471e-005	7.8328e-012	3.05854e-012	0.0815232	1.03186e-014	0.00381306	1.55844e-009	0.1567	0.616471	3.06412e-008	0.191765	0.299111	-1.76825	0.0114392	0.600878	6.61471e-005	1	17.1136	99.9605	0	0	0.25	0.25	310	19.1414	0.895203	0.988498	0.0277631	-0.207911	2.4027e-009	0.299111	0.0113094	0.409578	8.37442e-005	
1.11877	0.292512	-99999	0.299109	0.127166	2.82135e-011	0.0103796	1.94031e-006	7.8173e-012	3.59843e-012	0.081381	1.20289e-014	0.0062235	2.57342e-009	0.154309	0.617446	3.62503e-008	0.191277	0.299109	-1.73762	0.0186706	0.597879	1.94031e-006	1	21.0589	99.9915	0	0	0.25	0.25	311	19.1443	0.894343	0.990351	0.0462532	-0.207907	3.16136e-009	0.299109	0.0184243	0.406796	3.07418e-006	
1.13567	0.944342	-99999	0.299103	0.0734966	3.80335e-010	0.000106124	0.0393161	1.35257e-011	2.80362e-011	0.00143967	1.55331e-018	0.0173934	2.62182e-008	0.00129566	0.951838	1.45437e-007	0.0240738	0.299103	0.0590447	0.0521805	0.0456043	0.0393161	0.999986	0	94.0575	0	0	0.25	0.250004	312	18.8897	1.13245	1.71884	-0.219846	-0.207113	-2.07723e-009	0.299108	0.041034	0.0212964	0.0499849	
1.15763	0.954374	-99999	0.299106	0.0715935	2.66975e-008	2.53614e-010	0.0526803	1.38853e-011	1.91704e-009	3.53194e-009	1.65275e-033	0.0129444	0.0069756	9.12753e-015	0.999979	9.91349e-006	6.86967e-008	0.299106	0.193157	0.0597699	0.0129445	0.0526803	0.999989	0	92.2625	0	0	0.25	0.250003	313	18.8605	1.14384	1.85514	-0.199592	-0.20727	-1.05087e-009	0.29911	0.0450283	0.0128377	0.0670285	
1.11371	0.954374	-99999	0.299104	0.080103	7.2612e-010	1.13802e-005	0.0437786	1.24102e-011	5.8337e-011	0.00014165	2.59166e-021	0.0183137	4.31469e-007	7.48353e-006	0.995622	3.76006e-007	0.00218171	0.299104	0.146617	0.0549427	0.0206634	0.0437786	0.999986	0	93.4676	0	0	0.25	0.250004	314	18.9232	1.09506	1.7635	-0.212522	-0.207125	-1.87231e-009	0.299108	0.0426291	0.0181876	0.0556564	
1.19687	1	-99999	0.299113	0.0659527	4.30594e-008	1.94097e-012	0.0782352	1.50729e-011	2.84831e-009	2.93428e-011	1.65925e-039	0.000299335	0.0128814	1.03081e-018	0.999979	1.24997e-005	6.7252e-010	0.299113	42.7181	0.0395547	0.000299335	0.0782352	0.999992	0	88.8715	14.2161	0	0.25	0.250002	315	18.7693	1.17948	2.05043	-0.167426	-0.207454	1.50638e-009	0.299116	0.0491805	0.000285316	0.0996567	
1.18632	0.93338	-99999	0.299104	0.0762259	1.24392e-008	2.57649e-009	0.0433606	1.30414e-011	9.51003e-010	3.37007e-008	6.28319e-031	0.0170931	0.0013208	5.7047e-013	0.999981	5.5749e-006	5.78238e-007	0.299104	0.157821	0.0552473	0.0170937	0.0433606	0.999988	0	93.479	0	0	0.25	0.250003	316	18.8989	1.11661	1.7799	-0.213694	-0.207238	-1.69475e-009	0.299108	0.0428833	0.0169638	0.0551732	
1.11719	1	-99999	0.299113	0.0712733	3.41182e-008	3.67441e-012	0.0844248	1.39477e-011	2.43892e-009	5.14014e-011	6.53969e-039	0.000384463	0.0139206	1.98591e-018	0.99998	1.24998e-005	1.00877e-009	0.299113	44.801	0.0429276	0.000384464	0.0844248	0.999993	0	88.2159	14.907	0	0.25	0.250002	317	18.8004	1.14579	2.04341	-0.147637	-0.207503	1.51737e-009	0.299116	0.0532179	0.000380829	0.107337	
1.09118	0.968854	-99999	0.299107	0.0706858	3.13236e-008	1.4323e-010	0.0581631	1.40636e-011	2.2207e-009	2.0203e-009	3.67587e-034	0.0112197	0.00991677	3.2241e-015	0.999977	1.11944e-005	4.03107e-008	0.299107	0.214766	0.0634206	0.0112197	0.0581631	0.999988	0	91.5718	0	0	0.25	0.250003	318	18.8507	1.14938	1.89837	-0.187429	-0.207234	-8.89895e-010	0.29911	0.0473274	0.0111105	0.07395	
1.17031	1	-99999	0.299113	0.0676998	3.9811e-008	3.12585e-012	0.0800763	1.46839e-011	2.70319e-009	4.60357e-011	5.77128e-039	0.00042299	0.0132226	2.16887e-018	0.99998	1.24997e-005	1.00136e-009	0.299113	43.1308	0.0409494	0.000422991	0.0800763	0.999992	0	88.6776	14.3522	0	0.25	0.250002	319	18.7812	1.16813	2.04809	-0.161935	-0.207473	1.47374e-009	0.299116	0.0502202	0.000409074	0.101944	
1.18653	0.96921	-99999	0.299109	0.0649467	4.50915e-008	3.9708e-011	0.0644057	1.53063e-011	2.93723e-009	6.09585e-010	1.58202e-035	0.0066129	0.0126849	4.87861e-016	0.999978	1.24997e-005	1.44075e-008	0.299109	3.07044	0.0579059	0.00661291	0.0644057	0.999991	0	90.6936	0.953537	0	0.25	0.250002	320	18.7961	1.18616	1.95511	-0.184119	-0.207381	9.69674e-011	0.299112	0.0473656	0.00654304	0.0820054	
1.15544	0.978631	-99999	0.29911	0.0670585	4.09642e-008	3.98226e-011	0.0688528	1.48243e-011	2.75515e-009	5.92093e-010	1.27554e-035	0.00565147	0.0130974	3.79864e-016	0.999978	1.24997e-005	1.31266e-008	0.29911	4.86647	0.056259	0.00565148	0.0688528	0.999991	0	90.1569	1.55319	0	0.25	0.250002	321	18.8046	1.17226	1.9698	-0.175828	-0.207392	3.39477e-010	0.299113	0.0485818	0.00559473	0.0876185	
1.06406	1	-99999	0.299116	0.0737945	3.07393e-008	0	0.0882073	1.34711e-011	2.27512e-009	0	0	0	0.014413	0	0.99999	1.24999e-005	0	0.299116	47.2811	0.0432515	0	0.0882073	1	0	87.841	15.7343	0	0.25	0.249999	322	19.4964	1.13069	2.02213	-0.135063	-0.207524	1.57056e-009	0.299116	0.0563378	-0.00102414	0.111999	
0.999994	0.967231	-99999	0.299109	0.0729868	3.0701e-008	1.1605e-010	0.0663908	1.36202e-011	2.24742e-009	1.58531e-009	1.68587e-034	0.00972936	0.0128628	1.63807e-015	0.999974	1.20787e-005	2.96683e-008	0.299109	0.240569	0.0677887	0.00972939	0.0663908	0.999986	0	90.5104	0	0	0.25	0.250003	323	18.8506	1.13547	1.96635	-0.171509	-0.207151	-5.70882e-011	0.299113	0.0495935	0.00965166	0.084364	
1.01094	1	-99999	0.299125	0.0798901	2.42263e-008	0	0.0954936	1.24433e-011	1.94118e-009	0	0	0	0.0156035	0	1.00002	1.25002e-005	0	0.299125	50.1385	0.0468231	0	0.0954936	1.00003	0	87.0104	16.6835	0	0.25	0.249993	324	19.6723	1.09622	2.02782	-0.115486	-0.207605	1.90678e-009	0.299116	0.060791	-0.00375835	0.12111	
0.957812	1	-99999	0.299119	0.0844071	2.05413e-008	0	0.100893	1.17774e-011	1.73898e-009	0	0	0	0.0164858	0	1	1.25e-005	0	0.299119	55.4577	0.0494698	0	0.100893	1.00002	0	86.4966	18.4574	0	0.25	0.249996	325	19.6251	1.07233	2.00893	-0.0843159	-0.207784	1.61184e-009	0.299114	0.0684965	-0.00194765	0.127713	
0.953902	0.932779	-99999	0.299094	0.0776908	2.30802e-010	0.000402165	0.0285663	1.27955e-011	1.79844e-011	0.00516117	4.10854e-017	0.0183909	1.02058e-008	0.0119357	0.870722	9.53613e-008	0.0646334	0.299094	-0.143292	0.0551729	0.112459	0.0285663	0.999989	0	95.3675	0	0	0.25	0.250003	326	18.9431	1.10834	1.81095	-0.191338	-0.207296	-5.26733e-009	0.299098	0.0466188	0.0471025	0.0363001	
0.95671	0.9585	-99999	0.29911	0.0702635	3.56103e-008	7.63955e-011	0.0668177	1.41481e-011	2.50953e-009	1.08406e-009	6.49491e-035	0.00858455	0.0137233	9.62261e-016	0.999972	1.24996e-005	2.18906e-008	0.29911	0.298303	0.0669362	0.00858457	0.0668177	0.999984	0	90.4173	0.0188658	0	0.25	0.250004	327	18.8303	1.15198	1.99464	-0.173238	-0.207026	1.88844e-010	0.299115	0.049126	0.00851549	0.0849223	
0.939711	0.947342	-99999	0.299108	0.0763072	2.28973e-008	3.05649e-010	0.0592311	1.30275e-011	1.75241e-009	3.99366e-009	1.92267e-033	0.012701	0.00832605	7.96012e-015	0.999971	1.02947e-005	6.83766e-008	0.299108	0.210402	0.0630916	0.0127011	0.0592311	0.999982	0	91.3382	0	0	0.25	0.250005	328	18.8778	1.11615	1.98004	-0.186143	-0.206895	-3.91226e-010	0.299114	0.046572	0.0126029	0.0753314	
0.934676	0.973542	-99999	0.299121	0.0766564	2.74233e-008	0	0.0916283	1.29682e-011	2.10841e-009	0	0	0	0.014972	0	1	1.25e-005	0	0.299121	49.5721	0.0449284	0	0.0916283	1.00002	0	87.4983	16.4973	0	0.25	0.249996	329	19.6134	1.11417	2.01273	-0.120702	-0.20745	1.69087e-009	0.299116	0.0602114	-0.0025838	0.116151	
0.897481	0.913675	-99999	0.299101	0.0790312	2.67273e-010	0.000248019	0.0403951	1.25785e-011	2.11855e-011	0.00312896	1.04214e-017	0.0188601	1.88053e-008	0.00395894	0.916141	1.22308e-007	0.0419199	0.299101	-0.00608801	0.0565805	0.0720748	0.0403951	0.999981	0	93.7313	0	0	0.25	0.250005	330	18.9266	1.10092	1.92621	-0.197934	-0.206833	-2.77614e-009	0.299107	0.044885	0.029686	0.0513951	
1.1638	0.695269	-99999	0.299109	0.0980813	5.7506e-011	0.0025235	0.00222666	1.01354e-011	5.65699e-012	0.0256526	9.95622e-016	0.0045341	1.62343e-009	0.0728311	0.722468	3.96675e-008	0.138765	0.299109	-0.90838	0.0136023	0.317138	0.00222666	0.999999	0	99.4374	0	0	0.25	0.25	331	19.0217	1.00713	1.05633	-0.198114	-0.207855	4.38674e-010	0.299109	0.0128744	0.176201	0.00277532	
1.12287	0.688972	-99999	0.299111	0.126351	2.22309e-011	0.0101457	0.000686949	7.8677e-012	2.81723e-012	0.08006	9.08228e-015	0.0029005	1.1806e-009	0.15521	0.618046	2.80454e-008	0.190977	0.299111	-1.75672	0.00870155	0.594504	0.000686949	1	4.20108	99.7451	0	0	0.25	0.25	332	19.1364	0.897134	0.995327	-0.100482	-0.207937	1.38832e-009	0.299111	0.00844058	0.289231	0.000843427	
1.11801	0.665625	-99999	0.299111	0.126306	2.20005e-011	0.0101348	0.000462461	7.87053e-012	2.78704e-012	0.0800024	8.97204e-015	0.00280421	1.14017e-009	0.155322	0.618047	2.77249e-008	0.190977	0.299111	-1.75799	0.00841266	0.594563	0.000462461	1	9.02348	99.8071	0	0	0.25	0.25	333	19.1367	0.89729	0.989053	-0.0618006	-0.207995	1.52347e-009	0.299111	0.00821378	0.328986	0.000566559	
1.12934	0.634375	-99999	0.299111	0.126352	2.23269e-011	0.0101458	0.00061494	7.86767e-012	2.82941e-012	0.0800605	9.12167e-015	0.00293833	1.19601e-009	0.155209	0.618047	2.81669e-008	0.190977	0.299111	-1.75656	0.00881501	0.594541	0.00061494	1	7.99009	99.7694	0	0	0.25	0.25	334	19.1369	0.897132	0.996041	-0.0742988	-0.208043	1.34728e-009	0.29911	0.00856926	0.315326	0.000756957	
1.13408	0.674462	-99999	0.29911	0.126449	2.29496e-011	0.0101692	0.00096454	7.86164e-012	2.91055e-012	0.0801834	9.41208e-015	0.00320827	1.30889e-009	0.154971	0.618047	2.90191e-008	0.190977	0.29911	-1.7536	0.00962483	0.59448	0.00096454	1	1.71749	99.6863	0	0	0.25	0.25	335	19.1373	0.896799	1.00708	-0.1234	-0.207988	1.18292e-009	0.29911	0.00927967	0.26355	0.00119127	
1.13485	0.654047	-99999	0.29911	0.126429	2.28699e-011	0.0101645	0.000859032	7.86285e-012	2.9e-012	0.0801587	9.37218e-015	0.00317154	1.29331e-009	0.155019	0.618047	2.8905e-008	0.190977	0.29911	-1.75413	0.00951466	0.59451	0.000859032	1	4.2525	99.7131	0	0	0.25	0.249999	336	19.1373	0.896866	1.00492	-0.107035	-0.208047	1.21469e-009	0.29911	0.00919733	0.280409	0.00106095	
1.15571	0.666012	-99999	0.299109	0.104205	4.53563e-011	0.00349573	0.00154945	9.5398e-012	4.74037e-012	0.0334474	1.63836e-015	0.00392651	1.45959e-009	0.0860923	0.69949	3.6327e-008	0.150256	0.299109	-1.05304	0.0117796	0.36331	0.00154945	1	0	99.566	0	0	0.25	0.25	337	19.0474	0.980825	1.03306	-0.170211	-0.20804	7.68843e-010	0.299109	0.011253	0.21019	0.00192462	
1.15861	0.636784	-99999	0.299109	0.11841	3.01321e-011	0.00699734	0.00135734	8.3954e-012	3.5785e-012	0.0589197	5.23594e-015	0.00384209	1.53598e-009	0.1241	0.648076	3.28064e-008	0.175963	0.299109	-1.44583	0.0115263	0.493922	0.00135734	1	0	99.6077	0	0	0.25	0.249999	338	19.1068	0.925327	1.02866	-0.153294	-0.208105	8.32046e-010	0.299108	0.0110493	0.228086	0.0016851	
1.17955	0.65362	-99999	0.299108	0.0976997	5.93357e-011	0.00246763	0.00218247	1.0175e-011	5.81427e-012	0.0251826	9.75653e-016	0.00479514	1.71518e-009	0.0718475	0.724148	4.05477e-008	0.137928	0.299108	-0.896865	0.0143855	0.314068	0.00218247	1	0	99.4501	0	0	0.25	0.249999	339	19.0205	1.00882	1.06329	-0.199234	-0.208097	3.40517e-010	0.299107	0.0136609	0.17326	0.00272198	
1.25194	0.740441	-99999	0.299103	0.076428	1.67826e-010	0.000624672	0.00836669	1.3007e-011	1.28647e-011	0.00814917	1.19542e-016	0.0102859	3.33071e-009	0.0328309	0.815155	6.18019e-008	0.0924217	0.299103	-0.430489	0.0308579	0.177143	0.00836669	0.999999	0	98.4113	0	0	0.25	0.25	340	18.9215	1.11546	1.28011	-0.236568	-0.207855	-1.74287e-009	0.299104	0.0282926	0.0837289	0.0105409	
0.856848	0.770925	-99999	0.299108	0.0223944	4.90111e-009	1.53856e-006	0.00590309	4.43904e-011	1.10083e-010	6.84998e-005	7.07612e-021	0.00465112	3.86997e-010	0.00366533	0.974112	5.42582e-008	0.0129221	0.299108	-0.0271583	0.0139534	0.0249739	0.00590309	0.999956	0	98.6294	0	0	0.25	0.250011	341	18.393	1.64857	0.977971	-0.355828	-0.205511	-3.89951e-010	0.299121	0.0119892	0.0118905	0.00734059	
0.894629	0.624579	-99999	0.299113	0.0188449	4.39252e-009	1.08214e-006	0.0021786	5.27513e-011	8.30223e-011	5.72535e-005	4.40045e-021	0.00118088	4.96046e-011	0.00721116	0.969734	2.88466e-008	0.0151153	0.299113	-0.0795239	0.00354268	0.0307768	0.0021786	0.999965	0	99.3999	0	0	0.25	0.250009	342	18.2538	1.72352	0.999802	-0.386134	-0.205904	1.46386e-009	0.299124	0.00289809	0.0142716	0.00271221	
0.983926	0.520313	-99999	0.299113	0.127001	2.40599e-011	0.010417	2.53313e-005	7.82743e-012	3.06471e-012	0.0817799	1.04231e-014	0.00385356	1.57545e-009	0.15704	0.616168	3.07301e-008	0.191916	0.299113	-1.77143	0.0115607	0.602046	2.53313e-005	1	13.5047	99.9843	0	0	0.25	0.25	343	19.1352	0.894905	0.999623	0.0294226	-0.207914	2.6802e-009	0.299113	0.011519	0.410665	3.18729e-005	
0.96334	0.513	-99999	0.299113	0.127883	2.10418e-011	0.0108893	7.29394e-005	7.77348e-012	2.69887e-012	0.0848986	1.01285e-014	0.00277013	1.12929e-009	0.162367	0.612133	2.7259e-008	0.193933	0.299113	-1.82667	0.00831043	0.617226	7.29394e-005	1	11.4521	99.9616	0	0	0.25	0.25	344	19.1393	0.891902	1.00006	0.0346574	-0.207884	2.51758e-009	0.299113	0.00829706	0.425446	9.14455e-005	
0.946133	0.46082	-99999	0.299113	0.128196	1.99731e-011	0.0110581	0.000120382	7.75452e-012	2.56806e-012	0.0860042	9.97021e-015	0.00242946	9.89691e-010	0.164199	0.610755	2.60062e-008	0.194622	0.299113	-1.84555	0.00728842	0.622513	0.000120382	1	11.0112	99.9432	0	0	0.25	0.25	345	19.1404	0.890841	1.00004	0.0367328	-0.207889	2.51364e-009	0.299113	0.0072644	0.430571	0.000150723	
0.979779	0.499354	-99999	0.299113	0.126891	2.37393e-011	0.0103738	2.67253e-005	7.83426e-012	3.02123e-012	0.081512	1.01924e-014	0.00367337	1.50016e-009	0.156831	0.616431	3.02543e-008	0.191785	0.299113	-1.76993	0.0110202	0.601006	2.67253e-005	1	12.6116	99.9833	0	0	0.25	0.25	346	19.1335	0.895284	0.999874	0.0268604	-0.207915	2.30682e-009	0.299113	0.010996	0.409672	3.36271e-005	
0.949444	0.488655	-99999	0.299113	0.128561	1.95937e-011	0.0112436	0.000115597	7.73245e-012	2.52647e-012	0.087198	1.01648e-014	0.00235884	9.61371e-010	0.165927	0.609372	2.56729e-008	0.195314	0.299113	-1.86256	0.00707656	0.627969	0.000115597	1	10.7839	99.9439	0	0	0.25	0.25	347	19.1431	0.889603	1.00007	0.0414029	-0.207889	2.75985e-009	0.299113	0.00705605	0.435871	0.000144776	
1.02023	0.476031	1	0.299111	0.127099	2.83455e-011	0.0103457	0	7.82142e-012	3.61338e-012	0.0811577	1.19923e-014	0.00627746	2.59604e-009	0.153948	2.69957	1.58983e-007	3.65021	0.299111	-12.1112	0.0188326	4.05589	0	10	20.1123	99.9991	0	0	5	0.5	348	19.2253	0.894572	0.997235	0.0457671	-0.207909	5.59145e-009	0.299111	0.0186222	0.405727	-4.5291e-006	
0.835408	0.493233	-99999	0.299138	0.00331187	0.000340051	0	0.00293631	3.00161e-010	1.12955e-006	0	0	0	0.00064685	0	1.00004	1.25005e-005	0	0.299138	0.200729	0.00229423	0	0.00293631	1.00005	0	99.2479	0.0638253	0	0.25	0.249988	349	18.3833	2.47864	1.00009	-0.406249	-0.206013	1.33635e-009	0.299123	0.00370997	-0.00900659	0.00365515	
1.02087	0.386229	1	0.299109	0.127357	2.99397e-011	0.0104062	0	7.8056e-012	3.82433e-012	0.0814679	1.27867e-014	0.00750114	3.12171e-009	0.153254	2.69984	1.68964e-007	3.65008	0.299109	-12.1004	0.0225036	4.05597	0	10	20.4326	99.9995	0	0	5	0.5	350	19.1998	0.893692	0.998261	0.0568534	-0.207911	4.86438e-009	0.299109	0.0222596	0.405904	-2.66487e-006	
1	0.365625	1	0.29911	0.127211	2.87838e-011	0.0103813	6.10466e-007	7.81455e-012	3.67247e-012	0.0813654	1.22607e-014	0.00661901	2.74232e-009	0.153923	2.69866	1.61813e-007	3.65067	0.29911	-12.1111	0.0198572	4.05688	6.10466e-007	10	17.588	99.9984	0	0	3.92857	0.392857	351	19.1444	0.89419	0.999181	0.0495125	-0.207911	4.3362e-009	0.299111	0.0197032	0.406228	7.50056e-007	
1.02354	0.367244	1	0.299108	0.127455	3.04709e-011	0.0104302	0	7.79959e-012	3.89517e-012	0.0815926	1.30633e-014	0.00795013	3.31626e-009	0.153015	2.69985	1.7236e-007	3.65008	0.299108	-12.0967	0.0238506	4.05608	0	10	20.7873	99.9996	0	0	5	0.5	352	19.1998	0.893358	0.998367	0.0609523	-0.20791	4.55751e-009	0.299108	0.0235862	0.406021	-2.58079e-006	
1.01939	0.329502	1	0.299107	0.127557	3.09361e-011	0.0104579	0	7.79331e-012	3.95783e-012	0.0817431	1.33256e-014	0.00836885	3.49855e-009	0.15284	2.69959	1.75398e-007	3.65021	0.299107	-12.094	0.0251067	4.05646	0	10	20.7726	99.9995	0	0	5	0.5	353	19.1828	0.893008	0.998708	0.0649466	-0.207911	4.2177e-009	0.299107	0.0248352	0.406268	-1.50164e-006	
1.1	0.25	1	0.299102	0.127817	3.24684e-011	0.010509	0	7.77747e-012	4.16233e-012	0.0819758	1.40767e-014	0.00980181	4.12774e-009	0.151846	2.70098	1.85309e-007	3.64951	0.299102	-12.0782	0.0294056	4.05549	0	10	24.0291	100	0	0	3.75	0.375	354	19.2985	0.892124	0.995972	0.0771425	-0.207906	1.17325e-009	0.299102	0.0290018	0.405965	-1.18533e-005	
1.14993	0.382941	-99999	0.299111	0.126958	2.31299e-011	0.0104148	0.000145835	7.83008e-012	2.94524e-012	0.0817904	1.00275e-014	0.00341837	1.39498e-009	0.1574	0.61603	2.95056e-008	0.191985	0.299111	-1.77632	0.0102551	0.602409	0.000145835	1	15.4125	99.9291	0	0	0.25	0.25	355	19.1417	0.895053	0.991312	0.0259701	-0.207913	1.79887e-009	0.299111	0.0101317	0.411222	0.000182541	
1.12339	0.415625	-99999	0.299111	0.126957	2.41203e-011	0.0103942	7.73926e-005	7.83016e-012	3.07132e-012	0.0816299	1.03955e-014	0.00386875	1.5818e-009	0.156792	0.616362	3.07847e-008	0.191819	0.299111	-1.76899	0.0116063	0.601296	7.73926e-005	1	17.6725	99.9549	0	0	0.25	0.25	356	19.1414	0.895057	0.987222	0.0291437	-0.207909	2.58862e-009	0.299111	0.0114624	0.410482	9.7532e-005	
1.2226	0.303895	-99999	0.29911	0.127101	2.34445e-011	0.010472	0.000189431	7.82132e-012	2.98865e-012	0.0821479	1.02862e-014	0.00359539	1.46904e-009	0.157716	0.615667	2.99899e-008	0.192166	0.29911	-1.77889	0.0107862	0.603814	0.000189431	1	13.1298	99.9164	0	0	0.25	0.25	357	19.1438	0.894566	1.00579	0.0288334	-0.207912	1.10381e-009	0.29911	0.0106838	0.412373	0.000236916	
1.1	0.275	1	0.299104	0.12766	3.17299e-011	0.0104713	0	7.78704e-012	4.06266e-012	0.0817822	1.36761e-014	0.00907048	3.80534e-009	0.152249	2.70088	1.8042e-007	3.64956	0.299104	-12.0845	0.0272116	4.05538	0	10	23.8418	100	0	0	3.57143	0.357143	358	19.3245	0.892658	0.994994	0.0704814	-0.207904	2.25942e-009	0.299105	0.0268329	0.405812	-1.62467e-005	
1.14056	0.293396	-99999	0.29911	0.126937	2.55044e-011	0.0103532	3.23698e-005	7.83138e-012	3.24706e-012	0.08132	1.0869e-014	0.0045528	1.86713e-009	0.155749	0.616959	3.25675e-008	0.19152	0.29911	-1.75673	0.0136585	0.599245	3.23698e-005	1	18.4048	99.9766	0	0	0.25	0.25	359	19.1419	0.895124	0.988862	0.0328381	-0.207911	2.74837e-009	0.29911	0.0134971	0.408131	4.14301e-005	
1.18426	0.252648	-99999	0.299111	0.126804	2.37308e-011	0.0103342	5.29932e-005	7.8396e-012	3.01809e-012	0.0812563	1.01e-014	0.00364545	1.48836e-009	0.156488	0.616735	3.01965e-008	0.191633	0.299111	-1.76667	0.0109364	0.599844	5.29932e-005	1	15.854	99.9675	0	0	0.25	0.25	360	19.1416	0.89558	0.991057	0.0255695	-0.207912	1.96698e-009	0.299111	0.0108416	0.408805	6.71317e-005	
1.17522	0.286761	-99999	0.299111	0.126854	2.34022e-011	0.0103633	7.73243e-005	7.83652e-012	2.97747e-012	0.0814528	1.00286e-014	0.00351145	1.43301e-009	0.156875	0.616456	2.98e-008	0.191772	0.299111	-1.77087	0.0105344	0.600849	7.73243e-005	1	15.5189	99.9568	0	0	0.25	0.25	361	19.1417	0.895409	0.991561	0.0253049	-0.207912	1.85925e-009	0.299111	0.0104373	0.409723	9.7543e-005	
1.15436	0.271679	-99999	0.299111	0.126884	2.50164e-011	0.0103412	3.55369e-005	7.83466e-012	3.18361e-012	0.0812603	1.0642e-014	0.00428432	1.75463e-009	0.155912	0.616942	3.19034e-008	0.191529	0.299111	-1.75912	0.012853	0.599239	3.55369e-005	1	17.6502	99.9756	0	0	0.25	0.25	362	19.1417	0.895306	0.989355	0.0305146	-0.207912	2.52904e-009	0.299111	0.0127118	0.408161	4.53508e-005	
1.11442	0.2625	-99999	0.299107	0.12738	2.99123e-011	0.0104176	0	7.80416e-012	3.82153e-012	0.0815421	1.28076e-014	0.00749422	3.11886e-009	0.153364	0.617683	3.86424e-008	0.191159	0.299107	-1.72458	0.0224827	0.597341	0	1	22.1877	99.9964	0	0	0.25	0.25	363	19.2435	0.893612	0.99235	0.0569887	-0.207907	2.68472e-009	0.299107	0.0221773	0.406281	-5.41849e-006	
1.1343	0.225	-99999	0.299108	0.127198	2.86105e-011	0.0103812	1.94458e-006	7.81533e-012	3.64999e-012	0.0813734	1.21917e-014	0.00649755	2.69039e-009	0.154046	0.617548	3.67945e-008	0.191226	0.299108	-1.73423	0.0194927	0.597569	1.94458e-006	1	20.7511	99.9934	0	0	0.25	0.25	364	19.1452	0.894233	0.990921	0.0483897	-0.20791	2.69485e-009	0.299108	0.019238	0.406497	2.88455e-006	
1.12003	0.241457	-99999	0.299107	0.127355	2.97798e-011	0.0104113	0	7.80569e-012	3.80385e-012	0.0815085	1.27375e-014	0.00738478	3.07157e-009	0.153418	0.617686	3.84488e-008	0.191157	0.299107	-1.72543	0.0221544	0.597298	0	1	21.9396	99.9965	0	0	0.25	0.25	365	19.2374	0.893698	0.992149	0.0559737	-0.207908	2.65911e-009	0.299107	0.0218541	0.406236	-4.91029e-006	
1.1	0.225	1	0.299098	0.12798	3.31966e-011	0.0105478	0	7.76756e-012	4.26111e-012	0.0821735	1.44783e-014	0.0105686	4.46835e-009	0.151417	2.70114	1.90202e-007	3.64943	0.299098	-12.0715	0.0317061	4.05555	0	10	24.249	100	0	0	3.75	0.375	366	19.2778	0.891571	0.996892	0.0841009	-0.207907	-1.14471e-010	0.299098	0.0312761	0.4061	-8.9842e-006	
1.14451	0.248262	-99999	0.29911	0.126975	2.64722e-011	0.0103449	1.49019e-005	7.82908e-012	3.37126e-012	0.0812309	1.12411e-014	0.00509287	2.09397e-009	0.155135	0.617247	3.38488e-008	0.191377	0.29911	-1.7491	0.0152787	0.598316	1.49019e-005	1	19.096	99.9858	0	0	0.25	0.25	367	19.1424	0.894997	0.989312	0.0367066	-0.207911	2.86949e-009	0.29911	0.0150934	0.407234	1.94082e-005	
1.07743	0.2875	1	0.299101	0.127918	3.29133e-011	0.0105333	0	7.77136e-012	4.22268e-012	0.0821009	1.43238e-014	0.0102661	4.33367e-009	0.151594	2.70104	1.88295e-007	3.64948	0.299101	-12.0743	0.0307985	4.05557	0	10	23.9507	100	0	0	5	0.5	368	19.2563	0.891783	0.997434	0.0814039	-0.207908	1.22034e-009	0.299101	0.0303863	0.406072	-6.74335e-006	
1.11715	0.2125	-99999	0.299105	0.127562	3.10825e-011	0.0104541	0	7.79303e-012	3.97671e-012	0.0817108	1.33723e-014	0.0084864	3.54973e-009	0.152686	0.617817	4.03352e-008	0.191091	0.299105	-1.71497	0.0254592	0.597116	0	1	22.6767	99.9988	0	0	0.25	0.25	369	19.268	0.892993	0.993545	0.0655641	-0.207908	1.88431e-009	0.299105	0.0251095	0.406064	-7.91319e-006	
1.07031	0.2125	1	0.299086	0.128298	3.43981e-011	0.0106285	0	7.74832e-012	4.4263e-012	0.0825974	1.51979e-014	0.0119663	5.09613e-009	0.150723	2.70093	1.98543e-007	3.64953	0.299086	-12.0608	0.0358992	4.05617	0	10	23.9333	100	0	0	5	0.5	370	19.1806	0.890493	0.99922	0.0971422	-0.207911	-3.48385e-009	0.299087	0.0354495	0.406621	-8.75537e-007	
